author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
axel perez,/gp/profile/amzn1.account.AG2R4KQMEHEH6D74P2OIN6PSPROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2016",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,4.0 out of 5 stars,"Great product and an even better company. I purchased this 4-port USB hub solely because my Macbook only has two USB ports which put me at a disadvantage because I have multiple USB flash drives and other tools that require a USB spot. The first item I received was faulty in the sense that only one of the ports worked; however, after contacting the company they sent me a replacement which works amazing. This item is a must if you use the computer often as it allows you to have your phone, flash drives, external disk drives and even more things connected at any given moment.",Great and practical product form an amazing company,Verified Purchase,2 people found this helpful,,,,1679408,
pdo,/gp/profile/amzn1.account.AGFHBWA5YVNWY2EMJ77LBX37SZJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2014",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"I have a problem with usb ports on my laptop that has space in between ports too tight that I can hardly use both ports at same time. Not with this unit, besides giving more ports to use, spaces between ports are not so close, not so far, and allowing me to use all ports at one time with ease. The on/off button is also convenient. If I want to connect or disconnect a drive, I just select the associated button and press it. I do not have to keep removing and reinserting the drives unless I need to carry them on a trip. The buttons are distanced enough for who with fat fingers.I might have one concern that the on/off switch is a little too soft to toggle. I have a cat which uses to hang around my laptop. I am afraid some day she is curious enough to tap on the blue light (button) while the device is in use. That might cause damage to files being written. I find a small hard-plastic cover to place over the buttons to protect them from possible accident. If the company could modify the switch to avoid accidentally turning off the device, I would give the product 5+ stars.",I like this design.,Verified Purchase,,,33,43,14242815,Public
Steve V,/gp/profile/amzn1.account.AF634DABIANUD7W53BBMBB4BHIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"This usb hub works as advertised.I’m currently using all 4 ports while working from home during the pandemic.I have headphones, 4K cam with light ring, keyboard, and external monitors running off this hub and haven’t experienced any issues.Works great. I would definitely recommend.",Worth the money,Verified Purchase,,,101,87,78931474,Public
kflick55,/gp/profile/amzn1.account.AGZ4YFLNVRBG2ZTVX6MH3AH4AC6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"This product far exceeded my expectations.  I have all 4 hubs filled. I just click on one, it lights up and comes on the computer. Nice product for home use for my many flash drives.",Click and see,Verified Purchase,One person found this helpful,,,,1161264,
SharkBear,/gp/profile/amzn1.account.AGLGLVYKTIWL4WVDGXAUQ4LQPF6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2018",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"This is a fabulous little gadget! My laptop has only two USB ports, which are regularly filled with wireless connectors for my mouse and keyboard. Whenever I need to charge my phone or use a jump drive, I've been frustrated by having to disconnect something else. This port is sturdy and light. The cord is about six inches long (my computer is elevated on a stand, but the cord is long enough for the hub to rest on the desk below). Also, the LED buttons for each port on the device are a great addition! I can leave a cord plugged in but hit the ""off"" button so it isn't using power. For $7, this thing is magic.",Well-designed gadget for overly connected humans,Verified Purchase,,,,,37757,
jason,/gp/profile/amzn1.account.AFDSUH52JH6JOA6RJF5VTORZZ7ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2018",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,The product works if it’s plugged into a computer. I tried plugging it in too four different wall plugs and it won’t work. Computer USB is only 2.0 and would assume direct wall plug should be equivalent if not stronger to supposed it. The wall plug I tried was 2.3 and still wouldn’t work. Any suggestions. I needed this for my kids tablets and phone and wanted it plugged in behind couch and have the hub on table next to couch. I’m going to give 5 stars because the product works great just can’t get it to work how I need it too which could be error on my side. Lol.,I’m going to give 5 stars because the product works great just can’t get it to work how I need ...,Verified Purchase,,,37,83,639100,Public
Anthony G. Picciano,/gp/profile/amzn1.account.AEWFNROFFVP7KLCVSKCF5Z4CUP7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2015",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,2.0 out of 5 stars,"A little flaky...turn one connection on or off seems to momentarily disconnect the others. Not so good for external drives, but not a problem for keyboards and mice. Will not charge an iPad, but otherwise works fine with Mac.Updated for new model:Be aware that USB 3.0 (this xib and all other) can severely interfere with bluetooth and wifi. This is a known issue with USB 3.0 since it uses spread spectrum technology. For me, I have to plug this hub into the USB port on the left side of my MacBook Pro. When I plug it into the right side, my mouse and wifi do not work well.Another minor issue is that when used with a keyboard, the USB hub seems to go to sleep with the computer disabling the keyboard's ability to wake the computer after sleeping.",Updated issues,Verified Purchase,One person found this helpful,,637,170,63435,Public
Good stuff....,/gp/profile/amzn1.account.AHIBLT5A5DPNWX7M6FTJTAT24EMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"I love this product!!! Multi plug for all our devices. I gave one to each of my boys, two to my husband, I have one my bedroom, office,  kitchen, living room, and home office. I can have multiple devices on one. When people are over, they can charge their phone or portable charger. Great value and product, and highly recommended.",Buy ten!,Verified Purchase,,,39,81,922478,Public
Sgtmitt,/gp/profile/amzn1.account.AGBJS7PBZMCQRZWCD4F2IJ7V5SBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=23,5.0 out of 5 stars,"This item was a great purchase. I like the fact that it has 4 individual power buttons for the four USB connections. This allows me the ability to keep my USB devices connected all the time. All I have to do is press the pertinent power button and it brings my USB device to life. Then when I'm done all I have to do is ""power off"" the USB port and it cuts the power to that connection. It's just like unplugging the USB device.",Works great,Verified Purchase,,,,,264111,
James Pyle,/gp/profile/amzn1.account.AEUA4MWDPNMHJ7BL4UDIZ7EGUVCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2018",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,5.0 out of 5 stars,"I have a couple failing ports on my motherboard, and only two of them were still working. Simply needed to expand one of them to multiple ports for my KB and Mouse.This works perfect. I mounted it on the back of my PC case with velcro. Plan to buy more for other applications.Keep in mind, this unit is not powered so if you need to run devices like Hard Drives or other high power required items, this may not work. You will need a powered hub.",Perfect to split a USB port,Verified Purchase,,,,,140060,
Dicky Bow,/gp/profile/amzn1.account.AEQMQHIAIIMIOCOYSDLKWJUZUQBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,4.0 out of 5 stars,"I like the hub, I purchased the USB 2.0 Hub and I am able to plug in all my USB flash keys to read. I would have given it a higher to 4 stars but durability cannot be determined since I just got it and it is a plastic hub. So it seems good but only time will tell. I am confused on the side it looks as if it can take DC power but then again it could be a metal prong design to hold the case in place? If it takes DC what is the voltage it can safely take?",I like the Sabrent Hub,Verified Purchase,,,,,1255457,
L,/gp/profile/amzn1.account.AFZ7VXA4YTHFBMTOVFXUDWI67XHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,5.0 out of 5 stars,"The first one sent to me had one dead port (bent pins), but the other three ports worked perfectly. Returned and got another one with all ports functional. I use it for the small usb sticks from 2.4g wireless peripherals (jelly comb mouse, keyboard, and number pad) with no issues. I've heard that these usb sticks don't work well with usb 3.0 so I went with this 2.0 hub.The fit is quite snug, so I would suggest using it for things not removed often (like I am). The power buttons do what they're supposed to. The blue light on one button in the on position does bleed over to the adjacent buttons, but I don't mind it much.",Convenient and compact,Verified Purchase,,,1,3,62593673,Public
Maddie,/gp/profile/amzn1.account.AE6JTGUNWLKVX4AXWG2ZRVE5N5OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,3.0 out of 5 stars,"The product is sleek and probably works fine for most things, but I purchased this product to plug into my tv to power a light strip and my Roku stick. When I have both on, the hub does not have the ability to power both and the Roku turns off. Will be returning in hopes I can find one with a higher voltage capacity, but otherwise, the product works fine with only one thing plugged into it.","Works fine, but not for what I needed",Verified Purchase,,,,,1557311,
S. James Lin,/gp/profile/amzn1.account.AGTZNCWGCXS5Q7DHGZTUZUBEXLFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,5.0 out of 5 stars,"This is the 3rd purchase of this product I have made in the last 2 years. They all work great. Will continue to buy the Sabrent 4-Port USB as needed. It would be great if the cord was longer. I don’t use them in conjunction with a camera, mostly for charging and connecting small portable USB lights. Highly recommended, can’t beat the price either for a quality product.","Great Price, Quality Product",Verified Purchase,,,8,19,10101672,Public
Nannie McPhee,/gp/profile/amzn1.account.AFWYL22BSTP7VTTTOD3BJGSIOMNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2015",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=24,1.0 out of 5 stars,"Since the Sabrent hub was inexpensive, I decided to replace my old working hub with the Sabrent to take advantage of individual USB port switches.  My old hub has no switches.  The computer responded to the Sabrent USB hub being plugged in, but no devices would work with it.  I also had difficulty inserting my wireless mouse USB receiver into any of the slots, although my wireless keyboard receiver inserted OK.  I  then  connected the Sabrent hub to a different USB port, but the Sabrent hub still did not work.  Neither my wireless mouse nor my wireless keyboard would work.  The buttons on the Sabrent did  illuminate when plugged in.  I tried turning buttons on and off and still nothing worked.  I plugged the devices back into my old hub and everything worked again.  Could just be bad quality control and the mfg never tests the device before selling it.  I must rate it 1 star since it did not function.",The Sabrent hub did not work with any device.  All devices work on my old hub.,Verified Purchase,,,,,509156,
