author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
M Stone,/gp/profile/amzn1.account.AH23OCXANSRQ4MHRIMKIKBQMAKTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,3.0 out of 5 stars,"I wanted to love this product, I took a right out of the box popped it in our hot tub that we use as a mini pool in the summer and I thought it would be great. However that was just laying on my back floating a little bit. By the next day the inflatable pillow already was leaking and to lay on your stomach is just not very comfortable. The float moves around too much and it’s not stable enough. I was so disappointed!",Just not stable enough!,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,,,9510,409,123,Public
Mimi,/gp/profile/amzn1.account.AGU4QOFCAUPFZA4FXXSED2XOYQUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,1.0 out of 5 stars,I have purchased many of these and they are usually awesome but I just received two cheap knock off copies. They are not as advertised “Thicker material than most other pool floats,” but cheap plastic like dollar store floats! Very disappointed!!!,Cheap Knock Off,Color: Burgundy – HammockVerified Purchase,One person found this helpful,4323348,50,91,Public
Amazon Customer,/gp/profile/amzn1.account.AEEMTUJ6BWXFQ52DWAKXTRAGW7MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2017",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,4.0 out of 5 stars,"This was found to be a great aquatic accessory that compares better to other traditional rafts and floats. Very comfortable to lay on and is perfect in a pool as well as the ocean. This purchase was made for a pregnant woman to be able to lay in multiple positions comfortably and it did achieve this objective. Very compact and easy to transport when either inflated or deflated. Materials appear to be sturdy enough to hold up to normal use, though this user has only used the item for 1 week of daily ocean and pool use as of this writing.A downside preventing a 5 star review is the plug to inflate. The inflation plug has two separate mechanisms built in (one for a pump, the other with your mouth). The mouth doesn't have a check valve when inflating and will deflate quickly before you can close the plug, so it can be very tricky to inflate fully without using a hand pump.",A surprisingly good purchase,Color: Resort Hammock Antigua BlueVerified Purchase,7 people found this helpful,,56516499,7,1,Public
N. Silver,/gp/profile/amzn1.account.AEB4XBVPJPBB2USSBQSUS4TSCK2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Ah.Maz.Ing. Okay so.... I'm larger than the average bear. 6 feet tall....300ish pounds. I wanted a float for the lazy river that would be comfortable because those tubes..... aren't. So I bought this and I love it. I thought it might not hold me.... or might not float because... you know.... but it does and it does and it's awesome. I just want to float around all day. Too bad the lazy river doesn't flow to the office.,Just buy it!,Color: Blue LightVerified Purchase,One person found this helpful,,1186841,60,33,Public
Chewbacca,/gp/profile/amzn1.account.AGOQCP22PTRULB63XOD4NP5BGEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,I purchased this product after hearing good reviews from neighbors who purchased a similar product to take with them on an international vacation. The product is much more compact than I had expected and was easy to take out of the box and blow up. My only recommendation would be to search for this locally because I was able to find it at Christmas tree shops while on vacation for about half the price. I do intend to purchase more of these for family and friends when we travel. This product is the perfect size for one person and can be used to sit or stretch out and float. I'm 5'3 and it was perfect for lounging. If you're taller you might hang off the end a little.,Compact and easy to pack,Color: Blue LightVerified Purchase,,,7264106,7,17,Public
T. Zelinka,/gp/profile/amzn1.account.AFLAAWHDSTPMYQDU55P7GKFY3ZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"I travel often and spend a lot of time in the pool or ocean. I've purchased a LOT of inflatable pool items and this is my new favorite.  First, you don't need anything but your mouth to inflate in a minute or two. It won't leave you dizzy. Second, you can sit on it, straddle, hang your arms over one side while someone else does the same with the other. Third, it dries off and deflates so fast. You don't end up lugging a big half blown up ring or lounge around, trying to shove it back in your suitcase. I usually end up leaving lounges or tubes where I stay..  big waste of money. This one came back with me. So happy with this float!",So easy to inflate! Great for traveling.,Color: Blue LightVerified Purchase,,,5648,1324,376,Public
Patricia,/gp/profile/amzn1.account.AEJERFEYZAAKYNUR63CNUGY43ZZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Big heat wave here...more than 25 days of above 90 degrees!  I have an inground pool and this floater got a lot of user...even at night!  It is wonderful!  I also attached a pair of orange flippers to the side handles and ...voila!  it is now a rowboat!  Having a fun Summer!,Loving it!,Color: Zero G Pool Chair Blue FernVerified Purchase,One person found this helpful,,2898876,7,28,Public
cheryl Seidl,/gp/profile/amzn1.account.AELD4M2JPFU6ZAN25UCZ4HH2VBSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"This is the perfect float to use in a pool where you don't want a huge float.  It is small but supportive  enough to hold you up.  It folds up very small so it is easy to pack in your suitcase when traveling.  Because of the small size of the 2 pillows, it is a breeze to blow up.  You can use it in sit on it or lay on it.  Because of its small size I've used it at a resort where large floats are banned and only noodles are acceptable.  I've had numerous people ask me where I purchased it.  I've purchased 5 of these to take on vacation with the family.  Great purchase.",Perfect!,Color: Burgundy – HammockVerified Purchase,,,5585840,10,26,Public
Veronica,/gp/profile/amzn1.account.AFFJBMZDIQ34LV7M3PTXPVJH4U5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 12, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"I am so glad I took a chance on this. I have been looking for a durable float to use to just sit and float. I am not a small person and have been worried about the durability and actual ability to keep afloat. This float is AWESOME! It keeps me afloat, it is very durable material and it truly can be used in so many different ways. When I took it to the beach, everyone wanted to use it. Highly recommend!",This is the float you're looking for!,Color: Teal Xl HammockVerified Purchase,,,3134689,5,42,Public
traci bryant,/gp/profile/amzn1.account.AEC2OJ6BHCMWFACMC6D4MPESJDIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,1.0 out of 5 stars,We used this TWICE and it has a leak. Right by the nozzle to blow it up.We are always super careful not to leave floats in the pool or outdoors when not in use.There are no children in our home to have possibly been rough with it.If I want my money back I have to ship it back which is an extra hassle for me.Went with this product expecting the price to reflect the quality.It doesn’t.,Not worth the money,Color: Blue Navy - HammockVerified Purchase,,,2052289,19,42,Public
Dan Rylaarsdam,/gp/profile/amzn1.account.AHWOGPOFLE6COAR4D5DOT6OOEGUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Works great and easy to adjust the seating.  Seems durable but I have only used it once so far.  I am a big guy but still like it to sit higher.  Nice that there are options for the seating.  My only complaint is that there is no cup holder.,So far so good...only 1 compliant - no cup holder,Color: Zero G Pool Chair Blue FernVerified Purchase,One person found this helpful,,3006760,37,81,Public
C. Fischer,/gp/profile/amzn1.account.AG5ZRUOIBVPOIPSPJWRLP6NC7C7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"I was torn between ordering this hammock version or a different kind.  I chose this one because of the reviews, it looked like it would fit better in my suitcase for vacation and easy to blow up. All the reviews were correct and I was very happy with this purchase.  it was also very comfortable to just float around in the pool.",Love this,Color: Blue LightVerified Purchase,,,4432339,61,70,Public
Tina Diane,/gp/profile/amzn1.account.AHPZP3FKR3TAJZM64P6OI7QIQGLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2020",1,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,"I wish I liked this thing more. I'm used to buying the intex floater and just giving it to someone else at the resort or just leaving it at the resort but I wanted to be more economical so I tried this. It's not bad, but I don't find it to be superior to the intex sit and float. It's not easy to keep your head out of the water while trying to lay on it.",Good Quality,Color: Burgundy – HammockVerified Purchase,,,3832,2204,787,Public
Paul.,/gp/profile/amzn1.account.AE7UT5H7RZ223FO5ULSKXWMRPETQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"These work well as a hammock, but it's also relaxing to just lay across the net while paddling around with your feet (either facing forward or on your back). I found it a little hard to stay balanced using them as a seat, but we already got lots of use out of these in other ways in the few days since they arrived.These are also very portable due to being small when deflated, so good for when traveling.I'm considering ordering a few more in case they do get damaged.",Fun and versatile,Color: Blue Navy - HammockVerified Purchase,,,19920404,27,13,Public
Krista Ward,/gp/profile/amzn1.account.AE3IVAKBUIRDFP4I6CVXPZYHE36Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,3.0 out of 5 stars,These floats are really fun because you can use them in many different positions. However only after using them a couple of times the pillows pop holes in the seams and no longer work. We are going to just buy fat pool noodles and stick them in there.,Good but pillows don’t last,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,One person found this helpful,,617754,33,54,Public
Mario,/gp/profile/amzn1.account.AGQMJMXVOLE5FGQ2RA4KZCXVC24Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2020",3,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,3.0 out of 5 stars,"Ordered a pair of these. First one was absolutely amazing. Thought to myself, what a fantastic purchase. Who ever made these was right on the money. Was in the pool for 6 hours. Pulled the 2nd one out of the box and the seam is already frayed. This is the only reason I can't give this product 5 stars. To return it would be too much of a pain since I am only visiting family in Vegas.",Great product but....,Color: Blue Navy - HammockVerified Purchase,,,1538158,19,41,Public
tdgsky,/gp/profile/amzn1.account.AFHRCKSP72VBG3PV6QE6U3NJOH3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,It wouldn’t take air when I first tried blowing it up until I learned to squeeze the valve while blowing.  That opened a valve at the bottom which allowed air in.  Then it became easy. Wow.  Some instructions saying that would have been nice.  Deduct one star.  Four stars.,Blowing it up with your mouth,Color: Supreme Hammock - Blue OrchidVerified Purchase,One person found this helpful,,1885864,135,69,Public
