author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,,helpful_votes,total_review,visibility_status,ranking
Marlena B. Beal,/gp/profile/amzn1.account.AGZMXHRAXMLBHYEJLZVHZM6RDF2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I downloaded Subway Surfers for my 5-year old grandson on the Kindle Fire (2nd Generation) his father and mother gave me for Christmas and I love the game because he is able to use it easily.  He loved the game and played on it until I had to recharge my Kindle--which meant around 2.5 hours.  He didn't want to give up my Kindle!  It's fun to play and watch him play!,Subway Surfers (Kindle Tablet Edition),Verified Purchase,3 people found this helpful,,,,83,43,Public,672354
supbra,/gp/profile/amzn1.account.AFGESIWQS5HONAAEGIYE2UVDKJKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Amazing,Best game ever its better than temple run i love the music so amazing,Verified Purchase,3 people found this helpful,,,,793,13,Public,11944901
Jessica Marmorosa,/gp/profile/amzn1.account.AHXKI3RDLV4GH26NZ7DVWFQV6PIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I love sub way surfer because it has different characters.,love,Verified Purchase,One person found this helpful,,,,644,14,Public,3325337
Torrence Nuse,/gp/profile/amzn1.account.AGADMHBT6RYAB655QCYL377GLDXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I have gotten this game a couple times. I love this game because it updates every week and u always get new things. I also like it because I like games that if us play it for a certain amount of time u get more stuff. I highly even doubt anyone is reading this so if u are help get it to the top of the list. Push the HELPFUL button.,I LOVE THIS APP,Verified Purchase,6 people found this helpful,,,,75,21,Public,41217115
dkinpa,/gp/profile/amzn1.account.AF4PQLYT2ELUOZTBVSMO3EZPVZGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,".Fun and exciting being chased by the police. Fast moving, nice visuals. If you are not a kid it makes you feel like one again.",exciting,Verified Purchase,One person found this helpful,,,,20,20,Public,21389114
Dawn Smith,/gp/profile/amzn1.account.AESECDVV7JLUCAXNMFMKNTP5VBUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever!!!!!,Best game ever!!!!!,Verified Purchase,,,,,9,4,Public,22123950
mandy,/gp/profile/amzn1.account.AHSCA722YCG7QY3BD6RG3EBIOHPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,This game is awesome my family loves playing it all the time.They get a laugh at the big cop trying to catch up with them.lol,awesome,Verified Purchase,,,,,27,22,Public,2679977
Michael,/gp/profile/amzn1.account.AGSKJZIEAXBYKDWYAYZQBY7J7DGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Great and fun game to play,Five Stars,Verified Purchase,One person found this helpful,,,,2,5,Public,52116805
Elizabeth McIntyre,/gp/profile/amzn1.account.AERZ3BMAJCHKNS454VP6MPIX75AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 20, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Way fun game hard some times but way fun never had to many problems with it and my kids love it,good game,Verified Purchase,,,,,39,34,Public,28211343
Amazon Customer,/gp/profile/amzn1.account.AE3WERIIIYS3TBIIEMV32GQBSPLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,3.0 out of 5 stars,Not bad fun to play!,Three Stars,Verified Purchase,One person found this helpful,,,,112,150,Public,83463696
Amazon Customer,/gp/profile/amzn1.account.AFDTRURP5N6TXL6U27PATMDEQN3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,This game is the best if your board and have nothing fun to do. Just be prepared to get addicted to this awesome game.,This game is the best if your board and have nothing fun to do,Verified Purchase,One person found this helpful,,,,11,10,Public,6795200
Liam's Dad,/gp/profile/amzn1.account.AG5262VQ6EI4J7HU4MJ6GT5H3PWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,You can upgrade and unlock. This game is all so hard though. I love that place in China... but the only bad thing is that the upgrades are so much money(not real money).,i love it,Verified Purchase,One person found this helpful,,,,8,6,Public,60826369
Amazon Customer,/gp/profile/amzn1.account.AG5GA4OVBFTTDT7GBH6OVSQGFWYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,It's a great game has great cartoons and awesome power ups,Five Stars,Verified Purchase,One person found this helpful,,,,2,5,Public,62736280
kevin,/gp/profile/amzn1.account.AGR3UO3YDOCABDLINDUCXL64VC6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Very good,Five Stars,Verified Purchase,2 people found this helpful,,,,3,12,Public,14865766
mindy mason,/gp/profile/amzn1.account.AE3YCQ7EXGJCRMHIBLKRE73JEC7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,I LUV this game!!!! Its so addicting and AWESOME!!!! I totally agree with this game-! U should get it!!! Magificent epic frantastic COOL,SOOOO FUN!!!,Verified Purchase,,,,,604,15,Public,57839173
CarbCount,/gp/profile/amzn1.account.AHHGNLBBFPDTB7HDSSUG7EKZTVCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 13, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Subway surfer is the best game ever,Five Stars,Verified Purchase,,,,,4,3,Public,53681842
pat,/gp/profile/amzn1.account.AGOTF72B36NJ5O7EDCE4ZTBTYGWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,My grand kids downloaded this game they love it and play it for hours. I tried to play it but to fast for my old eyes.,surfing the subway,Verified Purchase,One person found this helpful,,,,81,25,Public,53083123
Karen Slusher,/gp/profile/amzn1.account.AGQMJKMMEMTNNSAKLVPG3TD6OTXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 3, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"I think Subway Surfers is a fun game that people love for it`s silliness.I also like it because there are cool characters, stylish hoverboards, and especially the fat police man.",Subway Surfers,Verified Purchase,,,,,4,10,Public,42753926
Russell49,/gp/profile/amzn1.account.AHWDER2QODO6GH5FQ7U4IUA25VYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Received as advertised.,Five Stars,Verified Purchase,One person found this helpful,,,,183,291,Public,1365832
Amanda mackie,/gp/profile/amzn1.account.AGV7FNV7CZTCCS5YQSKWTQHXT2OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 7, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"I love this game so much, it's near impossible to put it down. I would recommend it to anyone ages four and up. It's so fun!",Awesome!,Verified Purchase,One person found this helpful,,,,1,2,Public,63246207
Domino,/gp/profile/amzn1.account.AFHAE5ZEDKGETXNY2JVRNTCGFP6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,I really enjoy this game but it is very VERY addicting. I suggest you play it only if you have spare time.,really fun,Verified Purchase,,,,,19,24,Public,5427288
Jen,/gp/profile/amzn1.account.AE366FB6GYMHPLBK5YHO3OWICL3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,gsjzmvdbzj hshgsjjs.  dgevhshhd jsugsjskhdjdk kshhsksgekshg shshoahdjshs jdh Uv nh oh Kb Kb nh iv Mb bb oj ok oj Mb. nh. hf habzjsb dj. suave.  iit is the best game.,Love it,Verified Purchase,,,,,1,13,Public,21322250
Amazon Customer,/gp/profile/amzn1.account.AHYMZIVH4VBWBIMUWLXVA7Q5OPMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Good😃😃😃😃,Five Stars,Verified Purchase,2 people found this helpful,,,,2,1,Public,67091691
Amazon Customer,/gp/profile/amzn1.account.AHCE6ILXTRRNOSCKLBA25VMMYFJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,I love this game it is so much fun,Make more games like this,Verified Purchase,,,,,7,5,Public,66667086
gerrit,/gp/profile/amzn1.account.AH2UDXMQTMAXUSVJNBJ3VVAQPQIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Ok my 9 year old son just loves to play this game when we are on a long car ride IT is a good game for kids 4 14,LOVED IT !!!!!!!!!!!!!!!,Verified Purchase,,,,,9,24,Public,8284296
jaiden.diegm,/gp/profile/amzn1.account.AH4LYH2ZI2S276WG44SZNGOVYBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,It is so awesome you have to get it this is like the best app ever but I'm only 9 but I all ready have 3 people so if you are my age than you will love it!,get this app,Verified Purchase,One person found this helpful,,,,33,15,Public,49974842
Isseu Diop,/gp/profile/amzn1.account.AEJYTGKVU7TVKYG2CYZG4Q72FDQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Subway suffers is very entertaining.  It get you pumped to play more and more. Subway sufers is very fun and I cant wait to see the next stop of our world tour.,the never ending,Verified Purchase,One person found this helpful,,,,4,17,Public,8999318
Annabele,/gp/profile/amzn1.account.AFF27FTSKOGZQCFCJNBAPUQCYXDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"You get addicted to this game fast and don't have to spend real money like other games force you, especially if you want to be able to really play it.",Totally Awesome Game,Verified Purchase,13 people found this helpful,,,,833,381,Public,48384
Sakeria Tanner,/gp/profile/amzn1.account.AEXN66JT7IEMYQPTBT2POICYOJ7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,I would tell everyone from my 4 year old to my Grandma to play this game. It is fun easy and exciting to play!!! There are truly NO dislikes and I really love how the stages change about every month. Get this game I promise you will not regret it :),Awesome,Verified Purchase,One person found this helpful,,,,1,1,Public,75683234
Techno Cure,/gp/profile/amzn1.account.AHV4PF7RMOZWI5LP4JFFRIVB5HRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 9, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Decent Game.Decent Game-- My 2 and 3 year old download games on their Kindle by themselves.  They love the colorful graphics, the silly faces, etc. of many of the games.  I like that the Kindle makes it easy enough for the kids to do what they want, but makes it so they can't easily spend real money. And when they do on accident, Amazon has been amazing with working with me on the purchases. I love the Kindle Fire, the apps that are available, etc.",Five Stars,Verified Purchase,,,,,1372,289,Public,1694127
LA,/gp/profile/amzn1.account.AEYLNTLAPMCMMQ7VIH7UBGGIDMKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"its an outstanding timepass game .and most lovely thing is its graphics. it seems that we are in the game wow, muah :p",awsome. blosome. dude....,Verified Purchase,,,,,22,17,Public,55865158
Kristy Rieman,/gp/profile/amzn1.account.AHNCKZO4FM42NQCQBF6JPN5YISJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,This game is amazing!!  I love to complete the missions to get a higher multiplier!!  This game is so cool!!!!!,McKenna Renee,Verified Purchase,One person found this helpful,,,,33,25,Public,12831033
Denise,/gp/profile/amzn1.account.AH3WMGJRDXCVLJJOMQFNBXGLQPCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 14, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"This game is very addictive I love it. Can't stop playing it.only one thing, I had to reload this game for technical issues and I didn't get my awards put back and I lost all my skates boards and everything i achieved on the game I had a lot of characters achievement all gone.not cool.",get your achievement now.,Verified Purchase,6 people found this helpful,,,,14,19,Public,25499646
Donna Tapia,/gp/profile/amzn1.account.AF43XQ4IXJ7FGVQB3QQ6D52HDY4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Good😃,Five Stars,Verified Purchase,One person found this helpful,,,,12,12,Public,18227885
Amy,/gp/profile/amzn1.account.AG3HCSCMSUASWNUDSN3VGLSRAWHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,It is very cool.,cool game!,Verified Purchase,,,,,20,43,Public,2113776
Mo,/gp/profile/amzn1.account.AHHEGDASQPUP2KOVXGVVGUS5PNKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,2.0 out of 5 stars,This app is a little expensive it costs $5 for double coins and $99.99 for 1200000 coins. Doesn't really load and temple run is better.,Get Temple Run,Verified Purchase,,,,,107,21,Public,14761621
Fire in the Night,/gp/profile/amzn1.account.AFS57J2SYRLLYUSA7CVHNEBMIPHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"This is a fun, exciting game. Sort of mindless but a lot of fun.Similar to those running and jumping games - just great fun",Great Game,Verified Purchase,,,,,26,16,Public,44828854
Tye,/gp/profile/amzn1.account.AFWBXJKGIOGBDICACYM5H3XJHAMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I love it,Five Stars,Verified Purchase,One person found this helpful,,,,28,55,Public,4794509
