author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,helpful_votes,total_review,visibility_status,ranking
Mary,/gp/profile/amzn1.account.AEDUOE6UX7W7OQVW36ZBVXG2BNCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"I LOVE Minecraft.  I just wish it would update more often, because the PE doesn't have the things that PC or Xbox or PlayStation does.  I also wish the Nether Portals or Portals in general would come back to PE.",Best Game Ever,Verified Purchase,2 people found this helpful,,,6,5,Public,58607234
Sparky,/gp/profile/amzn1.account.AG3TD5IGPYTLNWNLCMKDLAF3PJBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2012",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"To anyone who says that it does not download, free space. You have to many apps on your kindle. Get rid of some apps and it works like a charm. So get it on kindle fire if you have space. As for the game, amazing. Must get.",WORKS ON KINDLE FIRE,Verified Purchase,2 people found this helpful,,,274,8,Public,65829810
Amazon Customer,/gp/profile/amzn1.account.AF2DMXDHO3MNEQPAYCIK64RFUSOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2017",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,We need capes,Add capes please,Verified Purchase,,,,0,2,Public,51663184
Pat Oranchak,/gp/profile/amzn1.account.AHK7XRF2WXRK3AVWO5PIGOJLQFWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Awesomeeeeeeee!!!!  Game!!!!This game is so awesome that me and my bro play it together so much my mom gets so mad at us its funny lol!!,this game is awesome I would not play anything else,Verified Purchase,,,,0,4,Public,48618242
Joe Joseph,/gp/profile/amzn1.account.AEITMVFTVXCODDHDI3DC2SAFSI7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,When will the 0.13.0 uptdate come to iOS and kindle fire,update,Verified Purchase,One person found this helpful,,,1,1,Public,69615068
Nate,/gp/profile/amzn1.account.AE2EXGF2QA5INNPT7O34LU5Y227Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,"Awesome game in general I have played it on the computer for years, but on the pocket addition u need to make it so there are commands, along with usable  redstone, and enchantments.",update!!!,Verified Purchase,One person found this helpful,,,1,3,Public,54421839
D. Thomas,/gp/profile/amzn1.account.AG2RWA7OKMGFRJRWPRHYUSU635KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Jssjddjddndnndnndnjxj,kwwjjee,Verified Purchase,,,,31,23,Public,83088470
whens the update,/gp/profile/amzn1.account.AEIFVEVAPLCKKCF6VZZK6M6MKBIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,3.0 out of 5 stars,The new update is very buggy and I got one crash another huge one jus now but besides that it's really fun and finally infinite worlds a must get if u don't mind some bugs and rare crashes,Bugs and crashes,Verified Purchase,,,,11,2,Public,71915719
ChangeOneLife,/gp/profile/amzn1.account.AFFW3L7UYTOPRDYWOBUF3THY23XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I love Minecraft! It's just the best game ever. I just hope Amazon fixes my tablet for this or I will DEFINITELY  take care of this the hard way. Don't let that happen Amazon. Just don't.,This is amazing! Amazon just needs to FIX MY TABLET!!!!!!!!!,Verified Purchase,One person found this helpful,,,1,7,Public,42252673
Tracy Lisicky,/gp/profile/amzn1.account.AFTV6B3QIZ5PMXRICJM3AGFTQNAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I love minecraft and  every thing in it! Make sure you update it ! It's even better!!!!!!!,the best game ever!!!!!!!!!!,Verified Purchase,One person found this helpful,,,43,15,Public,9127714
Claudia12pink,/gp/profile/amzn1.account.AEKZGI66SZ6EWX3MMSFBGFIBDR6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"I CAN DO EVERYTHING IN MINECRAFT BUT COLLECT GOLD,REDSTONE, AND LAPIZ!!!>.< I'm so angry! PLEASE UPDATE MINECRAFT! 0.o Also PVP SAAAN! Like my review if you know who PVP is!:)",It's AWESOME!:D,Verified Purchase,2 people found this helpful,,,2,1,Public,77016805
Rick Jones,/gp/profile/amzn1.account.AGJETOY5KWP3JI4RNGJJDMFTMSRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,This is so worth your $7.00!! It has some items from the PC version too. YOU MUST BUY THIS EPIC APP.,BEST. THING. EVER. INVENTED.,Verified Purchase,,,,4,18,Public,9211939
Jaclyn,/gp/profile/amzn1.account.AHTWHOMT47LKUOVW5MP23DNMDQPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2018",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,I really liked it. Build anything you want😁,AWESOME!,Verified Purchase,,,,1,4,Public,43774602
Belal,/gp/profile/amzn1.account.AFCVMFJVE3JR4KNTI3QV3BUAIGNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"I found this game to be very fun and endless with all kinds of layouts.When I play I like to have music on to motivate me in the creative mode.The layout of the game is very nice all kinds of stuff to build which is a plus.Great game, but wish they combined the survival and creative mode together!",Addicting and Fun!,Verified Purchase,,,,41,45,Public,5962677
Cheeseburger 27,/gp/profile/amzn1.account.AE6VA2QUTEUU25WCKA36KY57RGOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,I love the game it's awesome! But I really think it should be just like Xbox or PS4 with beacons and stuff like that.,"Great,But...",Verified Purchase,,,,0,1,Public,69103914
Ma-Ma,/gp/profile/amzn1.account.AGPEJWOGELJ2FIOPYGHWRLXJDXFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,EPIC must buy this game it is full of a block world of awesomenessZombies and creepers and spiders monsters and a holl bunch of stuff,sponge cake,Verified Purchase,2 people found this helpful,,,5,14,Public,21407608
Kindle Customer,/gp/profile/amzn1.account.AFI44B4C5GOPDNVKGX4GWODJFFPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2017",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Best update nowThe 1.1.0 update,Awesome,Verified Purchase,2 people found this helpful,,,2,2,Public,59388808
MinecraftLover 2267,/gp/profile/amzn1.account.AHZP64U63GYW4UZKJWPTTCQPIKTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"Totally worth the money my parents spent!!!!! If you don't like minecraft, it's hard to believe, but I used to hate it! I tried it on my friends ipod, and ABSOLUTELY LOVED IT! I recommend this for everyone  to try. Even the buttfaces who hate it!!!!!!",Amazing!!!!!!,Verified Purchase,,,,0,1,Public,77124485
Evan Wells,/gp/profile/amzn1.account.AESXKBGLDR76XZJ3CZ5ZY5BBWCVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,I got mcpe when it first came out and it was really bad. Now it's like pc.without Redstone and the nether!,wow,Verified Purchase,,,,7,6,Public,42723961
Emily A. Timbs,/gp/profile/amzn1.account.AEEGEISSCMQWCXLHKD7ZSI45JDUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,This app is so creative!!! You  can build anything!!,awsome!!,Verified Purchase,,,,38,5,Public,45865202
RYAN,/gp/profile/amzn1.account.AGXLOCWPEVFT3UBH24XH33DELKNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 18, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,It is great the graphics are good I like to kill monsters and be on survival mode. The game is great.,awesome game,Verified Purchase,3 people found this helpful,,,5,11,Public,40331380
T. Lawrence,/gp/profile/amzn1.account.AEGV4YYQ6DH2BM6WUIVXZILVKH2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2012",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"I really love this app. The controls are super easy, and it even has the fly mode! I have been playing minecraft since i was 10 (i am 13 now) and it is still very fun. I would really recommend it to people of any age. On the kindle fire, there is no lag whatsoever. No glitches, either. Well, not that i have noticed, at least. GET THIS APP! Totally worth the money!",WARNING: Very addicting game,Verified Purchase,,,,217,91,Public,6723303
49er,/gp/profile/amzn1.account.AEAE22UBAQZ4PQJLIXWLWQMY6UQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,when will the update begin I'm being serious? I'm not sure when will the update begin its taking so long?,when will the update begin?,Verified Purchase,One person found this helpful,,,25,11,Public,15464313
LAA,/gp/profile/amzn1.account.AGL6LDYHXZQMVQI6NGX6KSWZIFRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 22, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,This is the best game ever every one in my class loves it if you have heard about it IBet you want it. It should/ not be a 4 and a half  rating it should be a 5 star rating.You will agree when you get the game,GET THE APP!,Verified Purchase,,,,0,3,Public,72025295
Amazon Customer,/gp/profile/amzn1.account.AFRI6XGQIVR32PGOK4IN2WHZQSOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,Mine craft  is an awesome game that helps with the creative mind I think it is amazingly awesome,well done mojang,Verified Purchase,,,,0,3,Public,59574954
Jeremy Ottens,/gp/profile/amzn1.account.AGZ6O2QJ4KGSR5MNTEJF5QWOJODA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,The controls are a bit cumbersome but it is Minecraft and I do love Minecraft.,Not as fun as the PC version.,Verified Purchase,,,,3,6,Public,58466731
Gamer👏👏,/gp/profile/amzn1.account.AGFXDMOS4D5WTWBJN6O5UIMJJYOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2017",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,It's awesome new skin and mods and infinite worlds but I need a refund,Five Stars,Verified Purchase,,,,0,1,Public,60041261
Shelly A.,/gp/profile/amzn1.account.AGCKCXWZHIGRWLGBSGDG43AW3HKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,I love this game soo much its the coolest app Ive ever played if your lookking at this buy this amazing app,THE BEST APP EVERRRRRRR,Verified Purchase,,,,0,2,Public,64705269
Kindle Customer,/gp/profile/amzn1.account.AE4QEWRPAIRKALN2EH4JTYBNBXGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,MINE CRAFT IS SO SO FUN it is my favorite game,love it,Verified Purchase,,,,4,6,Public,61192355
M. Cooper,/gp/profile/amzn1.account.AEDNXBKQGFSYPRJODPS3QHYLPRKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 20, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,the game is fun but it would be better if you can connect with others from around the world and play with them on servers please add this,great but can get boring,Verified Purchase,,,,0,4,Public,51798713
jmh,/gp/profile/amzn1.account.AHXLWSV7CBAAQYGKEANXP2JKV6NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,When I play minecraft I never get bored because you can never do everything and there's always more things happening in the worldGet this game!!!!!!Nathan halseth,this is awesome,Verified Purchase,One person found this helpful,,,34,7,Public,6583807
angelica,/gp/profile/amzn1.account.AGW7I2SKDSKKAO3M7AAKZY253N5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,I love love lovveee this game so much its just when try to delete one of my worlds it doesnt do anything. I pressed edit and pressed the red x but nothing happened!!! Please fix the bug or whatever this is :c,I love this game but...,Verified Purchase,One person found this helpful,,,40,7,Public,60680802
Purple Leinad,/gp/profile/amzn1.account.AGRLB7UBKYMVMWR4AV5BSYASBCNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"Think about it. Building is fun. Battling is fun. Pocket edition has it all. Even though it's pricey, it's fun.",epic,Verified Purchase,One person found this helpful,,,12,16,Public,4996728
devin drumheller,/gp/profile/amzn1.account.AFI4Q2BGYLLIH6DQTBAHBCYFJUTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,so cool. it is just the best game besides HALO the pistens will be so cool !!!!!!! ..........,BESTEST!!!!!!!!!!!!,Verified Purchase,,,,0,1,Public,68281109
Brian,/gp/profile/amzn1.account.AHJR2Z3FUZKSEESY43ZCWSPNT2CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 23, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I got it and it is awesome,cool,Verified Purchase,One person found this helpful,,,72,6,Public,54790678
yanaisy,/gp/profile/amzn1.account.AFSJO5JVL4RCKV3H7GXANFGC6D2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I love it it's a great building game please finish New update so we can have fun with the new pet on pocket edition the wolf please put realms back,update please,Verified Purchase,One person found this helpful,,,3,2,Public,71994176
Misfit,/gp/profile/amzn1.account.AHKIR65DI2KMJWR4FNDAKGEDCYGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Minecraft is amazing it's just I need a new Kindle fire so it can work properly  I have had my kindle now for 4 years it's old and it glitches once and awhile but mincraft is an amazing game though you should buy it!!!,Good but I need a new Kindle,Verified Purchase,One person found this helpful,,,1,1,Public,72773395
