author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,ranking,helpful_votes,total_review,visibility_status
Pickles!,/gp/profile/amzn1.account.AG3D54XRTSRC7ZKYZBF3CKC6GUTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2014",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"This game is WAY better than Frogger. I mean you can unlock characters and play as a UNIHORSE! ð. But my brother loves when you play as a ghost, when you get far you can make the people shake. And he laughs so hard. Any way I absolutely LOVE this game",Best game ever!,Verified Purchase,4 people found this helpful,,,21320444,360,17,Public
Gisele Durham,/gp/profile/amzn1.account.AGVJMIVKHMPJKD5CJNV7I5PW3TYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,This app is very very fun. It helps your reaction time ( if it is bad ) You can play with your friends or challenge others. I think this is one of the most fun app I have ever played!,Best Game Ever!,Verified Purchase,,,,281838,80,53,Public
E Cobb,/gp/profile/amzn1.account.AHZSUFOAYKDWRNMPMK4GYB7AZRVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,if I could make a character it would be a fat person. or a chupacabra anyway I love this game and so should YOU,cluck cluck,Verified Purchase,,,,1036059,41,124,Public
megan,/gp/profile/amzn1.account.AG3J3YFK6XJQ754DJL4BNZIUBBOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,A never ending frogger. Very easy game to play and entertaining. I love the sounds of the different characters and enjoy the random feature so that I never know which character I will be. New characters are super easy to get from the little prize machine so you get a good variety. I like that it doesn't demand 100% of your concentration so I can listen to audio books while I play. It's hard to put down once you start though.,"Addictive, plain and simple",Verified Purchase,8 people found this helpful,,,6999763,21,18,Public
bob,/gp/profile/amzn1.account.AGRT6LIBKT3BVGFGYZSLQNNQQGOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Thhxhdjdjjrjrjjrhffjfjfjfjfjfjfjfjfjfhfbfjbfjfbfjfbf j find funding. Branching fnfjfjfj.  Behind fnfjfjfj. Confirming convincing benchmarking judgment months fnnfnffnfnfnfjfjfkkfj fnfjfjfj fnffjfjfjfjjcjfjfjf.  Fnffjfjfjfjjcjfjfjf.  Nfjfjfjfnfnfnfnfnfnfnfjfjfjfnfjfnfnfjfj g cnn j t Highbury celebrated jfnnffnfn,fun,Verified Purchase,One person found this helpful,,,69411594,1,2,Public
Clayton E. Harley,/gp/profile/amzn1.account.AEOBFCVZG4G7W5WLFMX5KKCISO3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2014",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,Just like Frogger without multiple levels. It gets boring after 10 or 15 minutes but the game play is easy enough to be fun without having to master it. Fun factor is 4 stars.,Cool single-level Frogger copy,Verified Purchase,2 people found this helpful,,,603946,245,128,Public
Tia Tibbits,/gp/profile/amzn1.account.AGELPQCTJP446MMO4YTG2M2AKXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Addicting game.....really like it but just wish they wouldn't give you the same animal more then once....other then that it's enjoyable.,only want one of each....but excellent game.,Verified Purchase,,,,3713482,79,48,Public
Marcus,/gp/profile/amzn1.account.AFNVRLXR7AUDYITLJJVNBETAKVRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,"This game is fun. It's simple like Frogger, but still has cool updates. I like that you can change your character. It does get boring after a little while though.",This game is fun. It's simple like Frogger,Verified Purchase,One person found this helpful,,,20123626,50,68,Public
Adam,/gp/profile/amzn1.account.AEE2TVTYJ4EHIQDQOL7RWC56CDUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,2.0 out of 5 stars,It's laggy.,Two Stars,Verified Purchase,,,,2814720,23,31,Public
dking,/gp/profile/amzn1.account.AHZ2OS3P6ETHMDBI6EUCTA4BG72A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 28, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"This was the best game ever! I would rate it 100,000,000 stars if I could! I would recommend everybody to get this game.",Best game ever,Verified Purchase,,,,16911791,95,22,Public
okay to who made this,/gp/profile/amzn1.account.AFNA7WQK3BTRYQR3W4MGXTFW5ZYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 22, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Good but one thing it gives you the same character sometimes but the best game ever awesome animals and people you can get😀😀😀😀😀😀😀😀😀😀😀😀😍,best game ever but..,Verified Purchase,,,,82703221,48,77,Public
philip pollnow,/gp/profile/amzn1.account.AEITWMBEBBLEI6RQR7ZFXM4KGN3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,3.0 out of 5 stars,ok,Three Stars,Verified Purchase,,,,82715152,45,185,Public
oscar A Aviles,/gp/profile/amzn1.account.AGAIGPLEYVAKHBOZIQ6M4XW6B4PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Many characters to choose from,Good Game,Verified Purchase,,,,9361060,75,27,Public
Amazon Customer,/gp/profile/amzn1.account.AGTSJMR6TTSFU5S4F2SPZ7QXFMWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 3, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"fast game, no problems",fun game!,Verified Purchase,2 people found this helpful,,,23247232,12,6,Public
David Ruff,/gp/profile/amzn1.account.AE5QRLYEONXKFHXMTECDKJG7TLZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,It's addictive,Five Stars,Verified Purchase,2 people found this helpful,,,580232,104,31,Public
NetShopper,/gp/profile/amzn1.account.AF5CBXVKPWE724WZ37FAQWNOVODQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,"After grandson taught me how to play Crossy Road on my Kindle, I'm almost addicted each time I play! What fun! Slowly I'm getting better, but I gotta wonder if there is another side of the road! Great game for any age. I'm even getting my cat interested!",One of My Favorite Tablet Games,Verified Purchase,7 people found this helpful,,,5421840,133,68,Public
OJ,/gp/profile/amzn1.account.AHAWB63FWYCZDKXC6DMT4F7MSX6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,Crossy road is fun and addicting but if you play for a long time with no breaks it gets really boring but of I were you I would get itBy Olivia's 2nd kindle,fun,Verified Purchase,,,,47853875,37,20,Public
Hector The Collector,/gp/profile/amzn1.account.AHID2VXRY2AQ6IXWC6P2WP6RSVVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,DECENT,Four Stars,Verified Purchase,,,,7975016,5,46,Public
Sara,/gp/profile/amzn1.account.AE2L3L6ULFQTUMQOEVPGOYAB4YHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"Great fun!  Keeps surprising me!  Don't like the bird...You can't move one he is on the way!  But love the challenge!  I think you will find this game fun, exciting, challenging!",sara,Verified Purchase,One person found this helpful,,,246969,239,91,Public
Jeanne Dolhonde,/gp/profile/amzn1.account.AEJIAVQBPAYISPB426VGYI73RHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,2.0 out of 5 stars,Ok,Two Stars,Verified Purchase,,,,1364176,87,103,Public
D-Licious,/gp/profile/amzn1.account.AF3TMOMTUOX7OQ2FYHJHOXX7ZOEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Title says it all. No experience required. Just get the &#34,chicken&#34, across the road.,Simple and fun,Verified Purchase,One person found this helpful,4860135,44,50,Public
darin murphy,/gp/profile/amzn1.account.AFP3FYYQLK5TTMSSMYSMRUX2PXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Highly addictive could play for hours tough to put it down enjoy this game,... could play for hours tough to put it down enjoy this,Verified Purchase,One person found this helpful,,,37114598,1,4,Public
Olivia,/gp/profile/amzn1.account.AF5MZA7REQE7SQ3OAHHGKD5YURNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,I like this game entertaining and fun. You use a character to get across roads train tracks and make records!!💙 I like this. I don't rate it 5 stars because I want it to be better and you could do more.,like it,Verified Purchase,,,,82553695,42,16,Public
Christine,/gp/profile/amzn1.account.AHENGCOSVJDC2OBZTWS4JSD22CPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,This  app is a super fun to  past time or if you are bored.,Fun app,Verified Purchase,One person found this helpful,,,34700505,1,2,Public
Philip Harrison,/gp/profile/amzn1.account.AEYGAKBK6CPRZCUIWG7WGC5IHKGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,4.0 out of 5 stars,Fun game for a while the score is a fun challange with friends to see who can beat each others but just clicking to cross a road got boring for me fast,Fun game for a while the score is a fun ...,Verified Purchase,,,,2896128,173,103,Public
M. Speed,/gp/profile/amzn1.account.AEQBYDPFI74UOGU2GOZS6HCFPZ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,It is a fun and addicting game because when you lose all you want to do is try again!,Great!,Verified Purchase,,,,2045077,99,51,Public
purple,/gp/profile/amzn1.account.AFBXZL7SOB4ZWP3KXPEETKZMBVIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,This game defiantly deserves a 5 STAR RATING!!! If your wondering why I'm gonna have to say its because its very addicting and fun to play! I hope you guys enjoy and the funny and cute characters as much as i do. Please give this game a 5 star rating and have fun!,AMAZING!,Verified Purchase,One person found this helpful,,,61577063,88,6,Public
Dixie,/gp/profile/amzn1.account.AGOJQL3HCBZTXO2PQM7T7HEQKGVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,my grand kids are having a great time playing it.  Ages 8 and 12,Grandchildren love it!,Verified Purchase,One person found this helpful,,,312146,95,85,Public
Ice Cream Kitty,/gp/profile/amzn1.account.AHS6CJEHM3EKWRTO4LZOFDTXMGLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,"I love this game! I think the floppy fish was pretty cool. When I first saw the eagle in the video, I thought it was a character that I could get and just fly over the cars and then my friend told me the truth and I was like oh what the #@$! And I felt like a loser.",awesome game,Verified Purchase,One person found this helpful,,,42901305,48,5,Public
Liberty Ferguson,/gp/profile/amzn1.account.AG37PRUHSI2NY2OGLU5B7XMGPKKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,A fun game! Could not get enough playing it.,Four Stars,Verified Purchase,,,,5493044,94,103,Public
Amazon Customer,/gp/profile/amzn1.account.AEUZYR7H27TDMNN7UO7V3CM3LZ7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,It has some flaws but is still awesome! I don't like that sometimes when u buy a character u get one u already had. Because if u spend coins u want something cool. But it's challenging and fun. And when I get a new best I am very excited. Also if u jump on the hipster whale u get to use him as a character.😁😁,great!,Verified Purchase,,,,21813466,9,9,Public
linda corbett,/gp/profile/amzn1.account.AFCVVMKY3VCJEFXPANPLMYFOOKBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,loved it,Five Stars,Verified Purchase,,,,2984656,53,179,Public
S.HARRIS,/gp/profile/amzn1.account.AHWYZ3EZQFGKRJO2DAQKDK74WYBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,"This is a really funny game I mean like it's so funny, when you get hit by the train you go on the front and it's funny ha ha ha. There is a lot of adds though. 🐇",SO FUNNY!!!!!!!!,Verified Purchase,,,,3822534,105,53,Public
Ramona cornett,/gp/profile/amzn1.account.AGKIDHS7IUMICBQ23XXDAN5LN2DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,"Great for the grandkids, they loved it.","Grandma's ,it works.",Verified Purchase,,,,22132292,25,22,Public
Donna Gangadeen,/gp/profile/amzn1.account.AEE4KSHYO36E547IMPMNHIXTXIVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,ok,Five Stars,Verified Purchase,,,,6056708,55,213,Public
um blub,/gp/profile/amzn1.account.AGBPD6ZOI3QQ4KZ3DJJDDNXK7LBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Great app. I recommended it for everyone from toddlers to teens. Win new prizes and  use your money wisely.You should definitely get it and its totally free!!!!!😀😀😀😀😄😄😄😄😄,FUN!,Verified Purchase,One person found this helpful,,,38025680,3,7,Public
