author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
thm,/gp/profile/amzn1.account.AG6N2KPOZNYSRJUYFFT4SQOX7KRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Easy for school lunches.  None were expired.  Packaged well.,Great for lunches,Flavor Name: Classic MixVerified Purchase,,,4239897,3,47,Public
James Trinkle,/gp/profile/amzn1.account.AEJAFBLSKGPOQADNLX2HT5ZVS3OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Best buy for work  food and kids lunch. Very fresh when delivered,Great price and very  fresh,Flavor Name: Classic MixVerified Purchase,,,913541,11,87,Public
ARK11938,/gp/profile/amzn1.account.AF7NE7JP4JJSIKVCCKHCTORSUD7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,"Even though the chips were edible, the freshness date had expired prior to shipment.",Old Stock,Flavor Name: Classic MixVerified Purchase,,,2727383,12,32,Public
Shannon,/gp/profile/amzn1.account.AF7Z5CGVR2J5UA7UO3V57FKSFOOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,The chips taste old as if they were sitting there. I ordered a box and it was expiring in two weeks. I called for another box and got a box of the same expired bunch. Please be mindful check the dates.,Check the dates,Flavor Name: Classic MixVerified Purchase,,,4474062,2,13,Public
Sue Thompson,/gp/profile/amzn1.account.AGMGJVFDOCDPVJBCOHTV6WPL62MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,4.0 out of 5 stars,"I ordered these chips as a snack for the firefighters ar the firehouse. I ordered them on May 11, received them on May 13 and they expired on June 1. I am better off buying them at a store, I can look for a later expiration date.",Freshness,Flavor Name: Classic MixVerified Purchase,,,12320977,0,8,Public
Mizz Reyes,/gp/profile/amzn1.account.AHFDD7SBOHZK3PO6K2AV6VMD7FIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,2.0 out of 5 stars,Great value but once again got chips that are expired.  Found out after chips were served at our family gathering.,Good value but chips are expired.,Flavor Name: Classic MixVerified Purchase,,,7074152,2,20,Public
Ddmz,/gp/profile/amzn1.account.AGYO44ULFQAAJRAHBBJN3H5IJL4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Made a donation. Hopefully was fresh & enjoyed,Was a donation,Flavor Name: Big Bag Flavor MixVerified Purchase,,,373858,61,83,Public
Regina,/gp/profile/amzn1.account.AE73SZWABJG4EMTYSF6Y435AIFSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,2.0 out of 5 stars,"I was disappointed that I bought these and when I received them, about half of them were expiring in the next few days and the others were within a couple weeks. I only have 2 children and these were for school. We aren't going to be able to use all of them before they expire. The description says  60-90 days. Amazon refunded my money but still frustrating. They shouldn't even be sending them out. I wish I would have read the reviews before buying.",expiration date,Flavor Name: Classic MixVerified Purchase,,,2250608,13,92,Public
Beth Miller,/gp/profile/amzn1.account.AGHXRE3YTONKYOAATIGTXXHXGYOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,This is the second subscription box I have gotten in a row where a few of the bags are stale. One even was open last month.,Inconsistent Freshness,Flavor Name: Classic MixVerified Purchase,,,28496702,0,3,Public
Sad Duck,/gp/profile/amzn1.account.AG4CSHNHOW7Z4H2X4F4D65BRQVGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,"I have this on a recurring order, and the shipment that arrived today contained ONLY cheetos.  No Lays.  No Doritos.  I am NOT happy.",All cheetos,Flavor Name: Classic MixVerified Purchase,,,83779145,1,23,Public
Michelle VD,/gp/profile/amzn1.account.AEXYCNEFNSSXOT2SRLWTIUI6KFNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,I was sent expired chips! Very embarrassing as I was serving at a party.,Expired!,Flavor Name: Classic MixVerified Purchase,,,83894895,120,77,Public
Mieba's,/gp/profile/amzn1.account.AGQ7HQZOFIG3UGM23QJPF42XYP2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,1.0 out of 5 stars,"after opening-up this box of assorted chips, I couldn't believe the size of the bags and the amount that was in there""for the price I paid, I was expecting the bags to be the same capacity of the ones in the store"" I will cancel this item as well!",disippointed,Flavor Name: Bold MixVerified Purchase,,,5554771,16,61,Public
Vee The Magnificent,/gp/profile/amzn1.account.AG2AEIMOPW7F5I24YOC3LA5WGBYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Came in good shape and where fresh.  Will buy more chips.,Yummy,Flavor Name: Classic MixVerified Purchase,,,3057815,28,14,Public
randomreviewer,/gp/profile/amzn1.account.AEHBRPTXENHROME3R57TBCGBYFIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 20, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,3.0 out of 5 stars,"These chips were stale and smashed. The price is great, but the quality reflects the price.",We Received Stale and Smashed Chips,Flavor Name: Classic MixVerified Purchase,,,3830686,1,38,Public
Alice Mabone,/gp/profile/amzn1.account.AFGT3NBFHI7XKXOWCV5WPO4KVZHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Smaller portions and just right for a quick snack on the go.,Waste not,Flavor Name: Classic MixVerified Purchase,,,1737636,271,171,Public
CorgiMom,/gp/profile/amzn1.account.AGLJRB4DMYYDTDRUQUQPCLXOLSAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Purchased this for my granddaughters. They loved them. Great for snacks.,Great for snacks. Would purchase again.,Flavor Name: Classic MixVerified Purchase,,,2173369,7,49,Public
Rebecca,/gp/profile/amzn1.account.AEOAYWOJ3JVRKQIJW2IJXTJ6HGJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2019",1,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,1.0 out of 5 stars,"See photo. Mostly all of the chips were expired upon delivery, they arrived on June 30. Notice the dates on the chips had all passed by the time they were delivered. Deserves zero stars. Not cool.",All chips expired,Flavor Name: Classic MixVerified Purchase,,,3450692,3,30,Public
Sherry,/gp/profile/amzn1.account.AEWAPDL7TGDCYIO6BW45O3IQPN2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,These are perfect if you are concerned about portion control.  Also no waste from an opened bag sitting on the shelf too long.  Will buy again,Good Choice,Flavor Name: Classic MixVerified Purchase,,,547309,53,52,Public
shanice,/gp/profile/amzn1.account.AE7IULNJC2LT6GNX3VRGCZCQVNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Will buy again...i got all 35 and non was expired,Great,Flavor Name: Classic MixVerified Purchase,,,7462968,0,20,Public
Nadia,/gp/profile/amzn1.account.AHL6FPGNL3AWVTKVMLMD64RKMG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,2.0 out of 5 stars,They expired in two weeks from when I received them,Not very fresh,Flavor Name: Classic MixVerified Purchase,,,2159901,8,111,Public
Customer,/gp/profile/amzn1.account.AG4T5C2Y7VZFPKQPSAM4N6XP4ZTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,4.0 out of 5 stars,4 stars just because the box expires in 3 weeks but they’re good,Just because,Flavor Name: Classic MixVerified Purchase,,,5941971,7,38,Public
"Me, My Thoughts and I",/gp/profile/amzn1.account.AF2CXJVN5JGIUBJQ4YFVHSSYJW7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,👍🏼🤗Good portion in each bag. Goes great with a sandwich or soup or a snack by itself!,Glad I bought!,Flavor Name: Classic MixVerified Purchase,,,175324,114,262,Public
Peace Seeker,/gp/profile/amzn1.account.AFDWWBUKO4FQAZ3XHMDQTKCVBSHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,A good variety of snacks for everyone to enjoy,Yummy,Flavor Name: Classic MixVerified Purchase,,,1958393,5,29,Public
Sean C. Mclaughlin,/gp/profile/amzn1.account.AGUHB4X4KFOACIRCOSJYKJGUZOCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,excellent product and speedy delivery,excellent product and speedy delivery,Flavor Name: Big Bag Flavor MixVerified Purchase,,,492357,157,283,Public
Ash,/gp/profile/amzn1.account.AFJWIRYC7HY35HGQ3YOY5YACLLFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 25, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,3.0 out of 5 stars,"This price is good on these.  Package was in well shape.  Most of the ships expire in about a month, which works for me, cause they wont stay in my house that long.  However, the Cheetos were stale.",Good price but beware,Flavor Name: Classic MixVerified Purchase,,,376595,51,336,Public
Spencer,/gp/profile/amzn1.account.AGADMAPKQTXG2OMPIK2247MGWCTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Got an awesome deal on these so I'll keep buying them and they were as fresh as from the store, but I'll have to look for the bigger bags my family ran through two cases in a week.",Worth the buy,Flavor Name: Classic MixVerified Purchase,,,1297087,39,42,Public
Jae,/gp/profile/amzn1.account.AH2SQQODO6G2QK3EAVWMJZPVH5AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,1.0 out of 5 stars,"The product arrived two weeks expired, tasteless and stale. I would not recommend or buy again.",Came two weeks expired,Flavor Name: Bold MixVerified Purchase,One person found this helpful,,72967,220,145,Public
Kylie w.,/gp/profile/amzn1.account.AH64KQUUVYSF7XAGGPULADA4QEYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,3.0 out of 5 stars,At least 5 bags where broken. But other then that they taste good and all 35 where in there.,Pretty good,Flavor Name: Classic MixVerified Purchase,,,1575359,7,29,Public
Jess Sto,/gp/profile/amzn1.account.AGBAXTUFNMEMRITDEH6ETJ2KIP2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 30, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I ordered 2 boxes through subscribe and save... The only problem I had is that I didn't specify that they were supposed to be snacks for school- so my family of 7 want through the first box in just a few days. The size is perfect for lunch boxes & for my young/ slow eaters at snack time.,The size is perfect for lunch boxes & for my young/ slow eaters ...,Flavor Name: Classic MixVerified Purchase,,,1130597,27,43,Public
Kim,/gp/profile/amzn1.account.AFFQBMXJ7HQS6DPR6LLIMW53K7HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 29, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Great value. Perfect size for lunches.,Perfect for lunches,Flavor Name: Classic MixVerified Purchase,,,2297643,11,73,Public
Big Al,/gp/profile/amzn1.account.AG5C6LFFXF552AQHNXBIEGSWBAPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,"Loves these, super fresh and great classic assortment.",Classics!,Flavor Name: Classic MixVerified Purchase,,,997206,8,78,Public
shopper rick,/gp/profile/amzn1.account.AH76PFWZ7MK5YAJV2VLJBPIYZBRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Nice price and size to make up gift baskets.,Neat treats to eat!,Flavor Name: Classic MixVerified Purchase,,,84367795,24,65,Public
La Tisa Weaver,/gp/profile/amzn1.account.AF75VQ45PWHL52DMOWBF6C2IXRCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,AMOUNT IN DELIVERED BOX IS OFF BY ONE PACKAGE AND BOX NOT SECURELY TAPED. bUT ITS BRAND NAMED PRODUCTS SO I AM SURE THEY WILL TASTE GREAT.,AMOUNT IN DESCRIPTION NOT ACCURATE,Flavor Name: Classic MixVerified Purchase,,,879343,29,35,Public
Joan I. Schmeling,/gp/profile/amzn1.account.AFF3OS4SCDLLOM2N6RNYZEDIPIJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 9, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,3.0 out of 5 stars,The box it came in was good so I don't understand why most of the chips in all four packages were broken.  It looks like maybe the chips were broken before they were shipped.,Problem with product.,Flavor Name: Big Bag Flavor MixVerified Purchase,,,11310230,0,12,Public
