author,ids,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,
it'smeagain,amzn1.account.AEHNPNY3GUHDR2EJ4J2X5GFGKSIA/,"Reviewed in the United States on February 19, 2016",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Can't wait for spring to arrive and be able to use this in our small homestead orchard.  We have a variety of fruit trees and love to find a product compatible with everything.  I stumbled across this product on a organic orchard website.  It had a spray schedule listed and I purchased everything on the list and look forward to finally being able to have home grown fruit from our own trees.  I did originally plan on purchasing these products locally and was unable to find a business that had them all in stock. So glad Amazon had them all and at awesome prices! Here's to fresh apples this fall!  This sprayer looks like just the thing for getting our spray on the trees.  I have purchased this sprayer in the past with no complaints. Bring on Spring!!,Just what I wanted,Size: 1 PackVerified Purchase,,
NITA CHITURAS,amzn1.account.AE54A5VOIM4LKID7NKZDMBY3WUPA/,"Reviewed in the United States on March 21, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Liked it arrived quickly and easy assembly for even ladies! Just makes it easy to carry as not too heavy with it full .I know you have keep pumping every so often to keep pressure in tank. Sprays nice and covers large areas. Just be careful not to spray flowers and shrubs and use with caution on windy days to prevent drifting.,Easy to make the weeds be gone !,Size: 1 PackVerified Purchase,,
Steve,amzn1.account.AH65Q2QCFYEGZ7I6R3PKXQ25LDSA/,"Reviewed in the United States on May 15, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"I like the sturdiness of the 1 gallon bottle. It was easy to assemble. I used it within hours of receiving it and found it worked just as advertised. When this one wears out, if it does, I will order another without a second thought.",Well manufactured,Size: 1 PackVerified Purchase,,
Josh K,amzn1.account.AFRXP7HPDY7XQ2ZHRNXJZL6KM34Q/,"Reviewed in the United States on December 6, 2019",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"This is my third handheld sprayer (one for each chemical), and it's one of the best sprayers I've used up until this point. It seems to hold the pressure in well, and the sprayer has adjustable flow and it seems even coming out from the nozzle.I've only had it for about 2 days, so I can not attest to the durability. If I remember, I'll update this down the road.",Works well,Size: 1 PackVerified Purchase,,
Samantha Stewart,amzn1.account.AGCGS7XH5DP3TAPOEUAUXXX46SYQ/,"Reviewed in the United States on July 30, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,"Everything about this compact pressure sprayer is right for me. Goes together easily; is only one gallon, so with the handle is easy to carry in one hand while spraying with the other; easy to clean;  works as written. I've used it twice already for spraying a neem oil mix on my fruits and veggies. All good!",Fantastic for a smaller person and a small garden!,Size: 1 PackVerified Purchase,,
Earl E. Bird,amzn1.account.AG3JCLTALA27RSQXCHO2RQRDGSOA/,"Reviewed in the United States on March 23, 2014",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,3.0 out of 5 stars,"Summary: Works well enough for me and price is right.The good: works well enough for spraying ""Wet and Forget"" mold and mildew treatment.  It also drains contents completely which pleasantly surprised me, there doesn't seem to be a drop left in container!The bad: Does not empty pressure built up inside if any pressure remains after contents are sprayed out even if engaging release/valve on wand. I can't figure out how to release the pressure so that when I unscrew cap to refill or empty remaining liquid there isn't any risk of getting sprayed when pressure is suddenly released.  I have to be careful and cover my face so that contents don't spray onto my face!  Also, after about 15 pumps bubbles of liquid come out of screw down lid indicating a bad seal.",Works for what I needed it for: spraying Wet & Forget,Size: 1 PackVerified Purchase,2 people found this helpful,
Brandy M,amzn1.account.AGTQ5I6QP7GZJD7IDUMOBXRPS3MQ/,"Reviewed in the United States on June 14, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,4.0 out of 5 stars,"Pretty good garden sprayer! This one is easy to fill, easy to get pressure and easy to spray. I wish the hose were just a little longer, but it isn't bad. I also wish it had a good strap so you could wear it, but I have fashioned something to go cross body and make it way easier when I'm lugging it around for use between multiple areas in the garden. All in all good quality, and my husband used one to fashion a brake bleeder, so hey...actual use, or crazy YouTube garage use, but all in all we are happy with the quality!",Works well.,Size: 1 PackVerified Purchase,,
kippers,amzn1.account.AF7WQ4VFJNQ74FMPQIDIBDQXJ6TA/,"Reviewed in the United States on April 10, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,THis sprayer is so poorly made - complete waste of time and money. Sprayer did not form a tight seal so could not spray a single drop. Seems like that's a very basic detail to make sure you're covering. I also think it's interesting that all the positive reviews no matter how old they are appear first and the more recent more realistic reviews are much farther down the list. Not OK to hide the truth. DOn't buy this sprayer.,Do not buy this sprayer,Size: 1 PackVerified Purchase,,
Krunch,amzn1.account.AFRS2LIE7RCW74ETBEAGUC5TWOHQ/,"Reviewed in the United States on July 19, 2016",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,1.0 out of 5 stars,"I actually bought this so that I would not be crossing my insecticide, with my herbicide. This was what popped up as a combo when purchasing the insecticide. Sadly, it was a complete waste of money. The very first time I went to use it, it started bleeding pressure. Within about five minutes, the pump would not hold enough seal to pressurize the container at all. Had to use the pump from my other system to continue working. It was cheap, and I got what I paid for. Do not recommend, will not buy again.",Dead on first use,Size: 1 PackVerified Purchase,3 people found this helpful,
😎,amzn1.account.AEAA44GNHAVRROFIHIYKMYI4O6PQ/,"Reviewed in the United States on April 5, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,4.0 out of 5 stars,Minor air leak at the seem otherwise works just fine. Because of leak it does require more frequent re-pressuring of the tank.,Minor Leak,Size: 1 PackVerified Purchase,One person found this helpful,
Jenny Carter,amzn1.account.AE3XIMG3XCBRXUHESNH3ETHXGBVQ/,"Reviewed in the United States on June 22, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,This product is well-made and gets the job done. I do wish the markings on the outside of the unit were in black lettering rather than just raised lettering. It would be easier to read. I just took a permanent black marker and wrote over top of the raised lettering. Mission accomplished. Overall a very good product!,Good product - well made & easy to use,Size: 1 PackVerified Purchase,,
Ari S.,amzn1.account.AGMYMOOXPCRSWYCPGBXOLEP6XMUA/,"Reviewed in the United States on January 28, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Nice sprayer works as expected for the price. It can be a pain to get the lit to seal all the way but it works if you just turn tight enough. Powerful stream, good nozzle, which is removable and you can spray in 4 perpendicular directions of the shaft. It does not have a pressure relieve valve so you have to use the hand nozzle or risk getting chemicals on you when opening the pump.","Nice for the price, no pressure relieve valve.",Size: 1 PackVerified Purchase,2 people found this helpful,
"San Diego, CA",amzn1.account.AFKDGWPQUMOYJE6DQT23UWYZ2OCA/,"Reviewed in the United States on September 12, 2018",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"I have to say that I had nothing but problems with this item when I first got it, and it was very frustrating because I was trying to spray from a ladder while it was leaking and I was having to get down to pump it over and over again.  I called the company # that came with the product and they shipped me a replacement without the hassle of having to return the defective one.  It really works well and sprays well up into my tree.  I thought the customer service was excellent and so was the replacement!!",I thought the customer service was excellent and so was the replacement,Size: 1 PackVerified Purchase,,
P. Ganapa,amzn1.account.AG7ZYDFPUVCQFB7Y6PMKDQKWIZYQ/,"Reviewed in the United States on June 8, 2021",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Bought this to spray garden veggies and flowers , easy to assemble , easy to use and was working as expected . No problems at all !! It made spraying job so easy that my 7 yr old could help and get the job done ! No leaks too !",Makes life easy !,Size: 1 PackVerified Purchase,,
J. Ellison,amzn1.account.AFAB7PZTCZWGGH7UNMEXEEJBQJDA/,"Reviewed in the United States on January 19, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,3.0 out of 5 stars,"Assembled easily, but when I applied pressure there was a leak.  Thought is was from the hose connection, but turned out to be the Tank Adapter (the part that screws into the tank that the hose connects to).  Tried to tighten it, but still had a leak.  Took it out and put a few wraps of Teflon Tape around the threads, screwed it back in and that solved the leak.  Worked fine after that.",Wouldn't hold pressure,Size: 1 PackVerified Purchase,,
dancediva,amzn1.account.AFAQLVARUSZRTI6UAI673NSMONBQ/,"Reviewed in the United States on June 27, 2020",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,1.0 out of 5 stars,This is JUNK!!! Barely used it but because it was over a period of time we can not get a refund. 5 or 6 times used and the pump no longer works. Cheap crap. Poor quality control. Find another alternative.,"This is JUNK,",Size: 1 PackVerified Purchase,One person found this helpful,
sven,amzn1.account.AHF6ZC6L6IWNP7CJZNUVQS2VN5VA/,"Reviewed in the United States on June 30, 2017",0,,https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/product-reviews/B000E28UQU/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"This is clearly the best sprayer on ever purchased, it holds pressure well and is not cheap like the other crap that I am purchased in the past. I like this thing lot, you might be thinking I'll just go to Home Depot and buy something there well stop thinking that. Their stuff seems to have broken for me more times than I can remember. This is better,  trust me I mean how long have you known me for? No really,  its a good sprayer for any dollar amount.","Die bugs,  die!!!",Size: 1 PackVerified Purchase,2 people found this helpful,
